date,Maina,ibov,CDI,usd
2021-04-13,13211.05,1149.08,1875.64,511.41
2021-04-12,13169.28,1144.40,1875.44,507.09
2021-04-09,13093.67,1133.40,1875.25,505.86
2021-04-08,13042.66,1139.60,1875.06,500.23
2021-04-07,12993.41,1132.96,1874.86,500.65
2021-04-06,13076.04,1131.76,1874.67,504.23
2021-04-05,13082.16,1131.94,1874.47,507.06
2021-04-01,12980.24,1110.13,1874.28,509.48
2021-03-31,12924.46,1123.42,1874.08,510.59
2021-03-30,12973.52,1125.50,1873.89,516.59
2021-03-29,12775.20,1111.72,1873.69,519.13
2021-03-26,12830.42,1105.57,1873.50,511.21
2021-03-25,12871.56,1095.65,1873.30,507.12
2021-03-24,12754.30,1079.41,1873.11,495.87
2021-03-23,12901.55,1090.94,1872.92,492.47
2021-03-22,12927.32,1107.48,1872.72,495.32
2021-03-19,13026.03,1119.45,1872.53,493.65
2021-03-18,12906.52,1106.10,1872.33,497.16
2021-03-17,13143.39,1122.61,1872.19,507.06
2021-03-16,12786.96,1098.24,1872.05,500.54
2021-03-15,12887.07,1106.25,1871.91,504.53
2021-03-12,12798.63,1099.60,1871.77,498.65
2021-03-11,12748.10,1107.53,1871.63,500.89
2021-03-10,12663.12,1086.27,1871.49,514.86
2021-03-09,12613.21,1072.34,1871.35,523.36
2021-03-08,12657.85,1065.42,1871.21,513.91
2021-03-05,12853.85,1109.63,1871.07,509.67
2021-03-04,12632.89,1085.44,1870.94,501.94
2021-03-03,12322.95,1070.93,1870.80,513.90
2021-03-02,12278.13,1074.36,1870.66,509.44
2021-03-01,12237.71,1062.75,1870.52,500.37
2021-02-26,12137.82,1059.87,1870.38,495.62
2021-02-25,12411.92,1081.26,1870.24,489.33
2021-02-24,12601.31,1114.12,1870.10,485.58
2021-02-23,12564.07,1109.88,1869.96,488.34
2021-02-22,12306.67,1085.22,1869.82,493.30
2021-02-19,12684.29,1140.73,1869.68,483.27
2021-02-18,12575.14,1148.13,1869.54,486.08
2021-02-17,12608.43,1159.27,1869.40,485.18
2021-02-12,12685.00,1150.34,1869.26,482.29
2021-02-11,12605.71,1149.10,1869.12,480.60
2021-02-10,12395.16,1140.78,1868.98,484.16
2021-02-09,12478.77,1150.76,1868.84,485.88
2021-02-08,12577.59,1152.92,1868.70,480.99
2021-02-05,12334.26,1158.16,1868.56,482.91
2021-02-04,12361.03,1148.73,1868.42,483.14
2021-02-03,12334.89,1153.19,1868.28,478.78
2021-02-02,12242.69,1138.83,1868.14,482.83
2021-02-01,12178.66,1131.94,1868.00,489.40
2021-01-29,11935.89,1108.34,1867.86,490.75
2021-01-28,12161.57,1145.09,1867.72,486.47
2021-01-27,11905.07,1116.18,1867.58,482.37
2021-01-26,11916.24,1121.79,1867.44,482.74
2021-01-25,11966.48,1130.62,1867.31,493.63
2021-01-22,12075.20,1130.62,1867.17,486.65
2021-01-21,12222.79,1139.75,1867.03,476.47
2021-01-20,12416.90,1152.44,1866.89,475.28
2021-01-19,12511.46,1161.98,1866.75,474.49
2021-01-18,12468.24,1167.81,1866.61,473.08
2021-01-15,12414.11,1159.21,1866.47,472.42
2021-01-14,12578.93,1189.37,1866.33,471.55
2021-01-13,12472.41,1174.47,1866.19,475.61
2021-01-12,12491.70,1194.36,1866.05,489.66
2021-01-11,12316.59,1187.20,1865.91,492.61
2021-01-08,12439.36,1204.74,1865.77,481.11
2021-01-07,12300.41,1178.83,1865.63,478.87
2021-01-06,12077.76,1147.18,1865.49,476.62
2021-01-05,12188.72,1149.84,1865.35,477.40
2021-01-04,12213.06,1144.82,1865.21,462.67
2020-12-31,12168.83,1146.38,1865.08,465.73
2020-12-30,12160.52,1146.38,1864.94,465.73
2020-12-29,12128.14,1150.16,1864.80,465.50
2020-12-28,12099.88,1147.41,1864.66,469.52
2020-12-24,11850.09,1134.72,1864.52,464.15
2020-12-23,11915.28,1134.72,1864.38,463.69
2020-12-22,11861.33,1123.45,1864.24,461.30
2020-12-21,11759.96,1115.61,1864.10,462.19
2020-12-18,11978.65,1136.81,1863.96,456.93
2020-12-17,12040.00,1140.44,1863.82,453.58
2020-12-16,11915.89,1135.21,1863.68,457.57
2020-12-15,11817.61,1118.75,1863.54,456.77
2020-12-14,11599.41,1103.94,1863.40,453.28
2020-12-11,11688.58,1108.92,1863.27,454.29
2020-12-10,11629.88,1108.93,1863.13,455.73
2020-12-09,11605.81,1088.43,1862.99,458.04
2020-12-08,11690.51,1096.06,1862.85,456.34
2020-12-07,11680.88,1094.10,1862.71,457.22
2020-12-04,11864.69,1095.65,1862.57,463.39
2020-12-03,11533.14,1081.60,1862.43,462.66
2020-12-02,11548.47,1077.62,1862.29,468.41
2020-12-01,11556.27,1073.01,1862.15,473.09
2020-11-30,11485.76,1048.87,1862.01,477.83
2020-11-27,11702.37,1065.07,1861.87,479.41
2020-11-26,11666.54,1061.71,1861.74,476.79
2020-11-25,11572.91,1060.80,1861.60,479.54
2020-11-24,11541.33,1057.47,1861.46,484.28
2020-11-23,11396.75,1034.28,1861.32,482.41
2020-11-20,11260.77,1021.41,1861.18,479.51
2020-11-19,11252.34,1027.45,1861.04,477.94
2020-11-18,11322.03,1022.15,1860.90,474.37
2020-11-17,11506.04,1033.02,1860.76,483.66
2020-11-16,11515.50,1025.14,1860.62,485.72
2020-11-13,11375.81,1008.70,1860.48,491.60
2020-11-12,11129.86,987.35,1860.35,484.79
2020-11-11,11281.39,1009.52,1860.21,484.13
2020-11-10,11359.36,1012.01,1860.07,481.22
2020-11-09,11303.20,997.06,1859.93,473.38
2020-11-06,11006.96,972.12,1859.79,495.72
2020-11-05,10977.27,970.44,1859.65,498.50
2020-11-04,10645.82,942.66,1859.51,510.23
2020-11-03,10559.79,924.48,1859.37,509.90
2020-10-30,10429.10,904.95,1859.23,517.27
2020-10-29,10609.42,930.29,1859.10,518.03
2020-10-28,10524.26,918.60,1858.96,513.75
2020-10-27,10904.84,959.41,1858.82,506.27
2020-10-26,10946.28,973.00,1858.68,504.81
2020-10-23,11026.08,975.34,1858.54,502.95
2020-10-22,11044.47,981.68,1858.40,500.26
2020-10-21,11003.85,968.53,1858.26,501.93
2020-10-20,11038.46,968.40,1858.12,500.35
2020-10-19,10930.67,950.28,1857.98,502.08
2020-10-16,10895.08,946.92,1857.85,503.90
2020-10-15,10905.50,954.09,1857.71,503.41
2020-10-14,10823.97,956.79,1857.57,498.96
2020-10-13,10672.65,948.78,1857.43,500.62
2020-10-09,10749.24,938.96,1857.29,496.43
2020-10-08,10860.19,943.17,1857.15,503.67
2020-10-07,10707.70,920.11,1857.01,502.03
2020-10-06,10654.42,920.97,1856.87,494.75
2020-10-05,10665.89,925.54,1856.74,504.55
2020-10-02,10504.91,905.56,1856.60,506.03
2020-10-01,10619.41,919.65,1856.46,505.83
2020-09-30,10515.66,911.23,1856.32,505.52
2020-09-29,10428.35,901.37,1856.18,506.60
2020-09-28,10585.21,911.83,1856.04,500.60
2020-09-25,10765.98,934.30,1855.90,498.89
2020-09-24,10804.67,934.43,1855.77,499.31
2020-09-23,10761.54,922.12,1855.63,495.70
2020-09-22,10900.86,937.14,1855.49,486.90
2020-09-21,10842.63,934.22,1855.35,487.89
2020-09-18,11088.01,946.73,1855.21,473.99
2020-09-17,11202.66,964.15,1855.07,471.34
2020-09-16,11186.75,960.08,1854.93,470.79
2020-09-15,11226.85,966.07,1854.80,472.55
2020-09-14,11164.05,965.85,1854.66,474.84
2020-09-11,11025.80,947.44,1854.52,473.68
2020-09-10,11209.04,951.98,1854.38,474.41
2020-09-09,11305.72,975.65,1854.24,475.20
2020-09-08,11241.70,963.69,1854.10,481.24
2020-09-04,11294.42,975.17,1853.96,473.62
2020-09-03,11240.94,970.15,1853.83,475.69
2020-09-02,11358.36,981.61,1853.69,481.63
2020-09-01,11513.47,984.08,1853.55,481.55
2020-08-31,11430.77,957.13,1853.41,490.34
2020-08-28,11667.60,983.85,1853.27,490.03
2020-08-27,11524.19,969.21,1853.13,501.48
2020-08-26,11547.08,969.25,1853.00,499.01
2020-08-25,11615.76,983.60,1852.86,501.85
2020-08-24,11567.20,985.34,1852.72,501.46
2020-08-21,11493.56,977.86,1852.58,502.45
2020-08-20,11434.66,977.34,1852.44,506.44
2020-08-19,11316.09,971.43,1852.30,492.07
2020-08-18,11422.08,983.10,1852.17,489.85
2020-08-17,11272.14,959.31,1852.03,488.40
2020-08-14,11494.21,976.24,1851.89,482.62
2020-08-13,11347.14,967.64,1851.75,482.16
2020-08-12,11483.69,983.60,1851.61,488.89
2020-08-11,11470.71,984.15,1851.47,486.50
2020-08-10,11407.64,996.38,1851.34,483.35
2020-08-07,11408.39,989.94,1851.20,485.98
2020-08-06,11412.30,1002.94,1851.06,478.85
2020-08-05,11323.48,990.19,1850.90,472.83
2020-08-04,11103.16,974.92,1850.75,477.93
2020-08-03,11306.53,990.46,1850.59,475.66
2020-07-31,11326.47,991.26,1850.43,466.32
2020-07-30,11378.27,1011.45,1850.28,464.56
2020-07-29,11201.55,1017.20,1850.12,460.60
2020-07-28,11090.26,1002.78,1849.97,464.02
2020-07-27,11128.29,1006.33,1849.81,465.03
2020-07-24,11049.26,986.15,1849.65,467.33
2020-07-23,11131.02,985.29,1849.50,462.86
2020-07-22,11201.60,1004.52,1849.34,458.05
2020-07-21,11214.84,1004.72,1849.19,468.56
2020-07-20,11294.74,1005.84,1849.03,480.68
2020-07-17,11120.49,991.03,1848.87,479.56
2020-07-16,10874.83,968.53,1848.72,480.00
2020-07-15,10950.72,980.45,1848.56,479.39
2020-07-14,10741.48,967.45,1848.40,486.53
2020-07-13,10695.28,950.66,1848.25,479.34
2020-07-10,10798.23,963.51,1848.09,478.93
2020-07-09,10784.16,955.12,1847.94,474.79
2020-07-08,10819.14,960.99,1847.78,479.30
2020-07-07,10731.97,941.64,1847.62,477.83
2020-07-06,10848.80,952.97,1847.47,475.75
2020-07-03,10391.14,932.04,1847.31,478.34
2020-07-02,10383.88,926.94,1847.16,475.24
2020-07-01,10392.77,926.63,1847.00,480.83
2020-06-30,10229.54,915.58,1846.85,490.76
2020-06-29,10203.51,922.13,1846.69,487.68
2020-06-26,10162.76,903.82,1846.53,489.59
2020-06-25,10323.60,924.51,1846.38,477.56
2020-06-24,10217.86,909.05,1846.22,469.92
2020-06-23,10314.54,924.44,1846.07,463.38
2020-06-22,10365.47,918.28,1845.91,468.05
2020-06-19,10379.20,930.19,1845.75,479.16
2020-06-18,10310.53,925.88,1845.60,479.18
2020-06-17,10277.97,920.32,1845.39,470.48
2020-06-16,9987.25,900.90,1845.18,459.61
2020-06-15,9897.06,889.77,1844.97,464.97
2020-06-12,9898.61,893.81,1844.76,451.44
2020-06-10,10024.51,912.02,1844.55,438.18
2020-06-09,10215.30,931.87,1844.34,439.64
2020-06-08,10209.27,940.52,1844.13,442.10
2020-06-05,10062.15,911.55,1843.92,446.08
2020-06-04,10018.01,903.76,1843.71,457.43
2020-06-03,9998.94,895.80,1843.51,452.72
2020-06-02,9868.72,876.96,1843.30,471.41
2020-06-01,9674.78,853.59,1843.09,480.71
2020-05-29,9406.69,841.87,1842.88,486.30
2020-05-28,9564.71,837.50,1842.67,478.61
2020-05-27,9629.51,847.10,1842.46,474.91
2020-05-26,9263.21,823.24,1842.25,481.32
2020-05-25,9233.31,825.12,1842.04,490.87
2020-05-22,9138.82,791.50,1841.83,500.15
2020-05-21,9244.26,799.72,1841.62,502.04
2020-05-20,9021.17,783.27,1841.42,510.55
2020-05-19,8991.00,777.72,1841.21,512.77
2020-05-18,8958.21,782.07,1841.00,514.20
2020-05-15,8741.51,747.03,1840.79,521.85
2020-05-14,8897.82,761.04,1840.58,532.10
2020-05-13,8833.33,749.11,1840.37,528.96
2020-05-12,8793.75,750.07,1840.16,517.32
2020-05-11,8943.12,761.55,1839.95,519.39
2020-05-08,9090.35,773.10,1839.75,516.69
2020-05-07,8855.81,752.44,1839.54,523.07
2020-05-06,8903.05,761.55,1839.27,507.93
2020-05-05,8919.00,765.47,1839.01,496.08
2020-05-04,8935.32,759.74,1838.75,500.23
2020-04-30,9118.44,775.44,1838.49,486.37
2020-04-29,9306.06,801.11,1838.23,486.56
2020-04-28,9190.25,783.20,1837.97,499.03
2020-04-27,9017.14,753.60,1837.71,505.08
2020-04-24,8779.51,725.59,1837.44,506.44
2020-04-23,9198.08,767.42,1837.18,488.13
2020-04-22,9214.11,777.18,1836.92,482.58
2020-04-20,8885.34,760.67,1836.66,473.52
2020-04-17,8771.43,760.84,1836.40,471.16
2020-04-16,8690.24,749.49,1836.14,469.40
2020-04-15,8720.98,759.31,1835.88,471.21
2020-04-14,8750.70,769.78,1835.62,464.75
2020-04-13,8593.64,759.35,1835.35,464.44
2020-04-09,8513.14,748.24,1835.09,455.08
2020-04-08,8624.20,757.32,1834.83,467.12
2020-04-07,8480.55,735.49,1834.57,467.97
2020-04-06,8480.35,713.48,1834.31,470.24
2020-04-03,8238.99,669.79,1834.05,474.96
2020-04-02,8379.37,695.95,1833.79,471.86
2020-04-01,8266.52,683.56,1833.53,469.65
2020-03-31,8555.82,703.33,1833.27,465.90
2020-03-30,8687.17,718.93,1833.01,462.38
2020-03-27,8642.99,707.27,1832.75,458.04
2020-03-26,8904.81,748.50,1832.48,448.18
2020-03-25,8540.53,721.98,1832.22,454.42
2020-03-24,8109.14,671.64,1831.96,454.49
2020-03-23,7661.44,612.31,1831.70,455.30
2020-03-20,8024.84,646.02,1831.44,450.31
2020-03-19,8064.49,658.18,1831.18,461.03
2020-03-18,7634.79,644.34,1830.89,458.02
2020-03-17,8252.33,718.72,1830.59,452.53
2020-03-16,8083.89,685.50,1830.30,443.34
2020-03-13,9137.14,796.36,1830.00,424.44
2020-03-12,8391.95,699.12,1829.70,437.62
2020-03-11,9650.87,820.37,1829.41,418.86
2020-03-10,10183.62,888.22,1829.11,418.45
2020-03-09,9829.87,829.00,1828.82,424.60
2020-03-06,10603.79,943.91,1828.52,416.36
2020-03-05,10883.23,984.72,1828.23,414.10
2020-03-04,11282.06,1032.79,1827.93,405.59
2020-03-03,11106.10,1016.54,1827.64,402.23
2020-03-02,11199.58,1027.02,1827.34,402.80
2020-02-28,10888.72,1003.39,1827.05,403.16
2020-02-27,10840.88,991.94,1826.75,401.17
2020-02-26,11124.48,1018.28,1826.46,397.54
2020-02-21,11664.56,1094.99,1826.17,393.64
2020-02-20,11709.35,1103.70,1825.87,393.18
2020-02-19,11816.22,1122.30,1825.58,391.88
2020-02-18,11688.51,1107.47,1825.28,389.58
2020-02-17,11788.89,1110.66,1824.99,386.76
2020-02-14,11749.24,1101.72,1824.69,386.82
2020-02-13,11817.01,1114.07,1824.40,388.84
2020-02-12,11899.43,1123.81,1824.10,388.63
2020-02-11,11746.79,1111.26,1823.81,386.68
2020-02-10,11515.31,1084.28,1823.52,387.10
2020-02-07,11710.39,1095.84,1823.22,386.04
2020-02-06,11828.20,1109.52,1822.93,380.67
2020-02-05,11874.10,1117.59,1822.62,380.42
2020-02-04,11840.08,1113.05,1822.30,379.81
2020-02-03,11796.97,1104.11,1821.99,380.65
2020-01-31,11668.98,1095.75,1821.68,382.62
2020-01-30,11782.15,1112.77,1821.37,381.08
2020-01-29,11825.81,1111.39,1821.06,376.51
2020-01-28,11812.57,1121.93,1820.75,376.97
2020-01-27,11701.00,1102.70,1820.44,378.15
2020-01-24,11962.44,1140.21,1820.13,374.32
2020-01-23,11981.68,1151.30,1819.81,373.36
2020-01-22,11970.20,1140.35,1819.50,375.40
2020-01-21,11891.66,1127.20,1819.19,376.52
2020-01-20,11918.46,1144.88,1818.88,374.86
2020-01-17,11872.92,1141.19,1818.57,374.93
2020-01-16,11826.40,1124.10,1818.26,373.94
2020-01-15,11853.88,1121.31,1817.95,373.00
2020-01-14,11881.61,1133.04,1817.64,371.40
2020-01-13,11840.20,1130.08,1817.33,370.20
2020-01-10,11674.79,1112.54,1817.02,365.14
2020-01-09,11618.55,1116.81,1816.71,365.13
2020-01-08,11563.67,1119.70,1816.40,364.49
2020-01-07,11616.70,1123.69,1816.09,366.00
2020-01-06,11663.69,1125.77,1815.78,363.43
2020-01-03,11764.52,1133.76,1815.47,363.14
2020-01-02,11675.92,1142.10,1815.16,360.37
2019-12-31,11517.56,1113.90,1814.85,361.22
2019-12-30,11510.75,1113.90,1814.54,361.22
2019-12-27,11523.48,1122.46,1814.23,363.35
2019-12-26,11527.06,1128.91,1813.92,363.85
2019-12-24,11470.58,1116.00,1813.61,365.63
2019-12-23,11404.05,1116.00,1813.30,365.25
2019-12-20,11280.20,1108.85,1812.99,365.43
2019-12-19,11216.71,1108.95,1812.68,364.14
2019-12-18,11141.19,1101.09,1812.37,363.38
2019-12-17,11037.24,1084.72,1812.06,364.62
2019-12-16,10987.83,1077.79,1811.75,365.64
2019-12-13,10958.09,1084.23,1811.44,366.97
2019-12-12,10899.17,1080.71,1811.13,368.25
2019-12-11,10826.70,1068.81,1810.78,368.80
2019-12-10,10720.49,1066.00,1810.44,371.26
2019-12-09,10665.27,1068.94,1810.10,371.94
2019-12-06,10659.63,1070.37,1809.75,374.45
2019-12-05,10640.23,1065.52,1809.41,377.61
2019-12-04,10571.89,1062.42,1809.07,375.73
2019-12-03,10511.67,1049.47,1808.72,376.46
2019-12-02,10494.25,1049.20,1808.38,378.73
2019-11-29,10477.03,1042.51,1808.04,378.54
2019-11-28,10438.37,1043.06,1807.69,380.69
2019-11-27,10440.03,1037.45,1807.35,381.79
2019-11-26,10392.03,1031.20,1807.01,381.40
2019-11-25,10414.87,1044.35,1806.66,377.19
2019-11-22,10390.06,1046.93,1806.32,374.89
2019-11-21,10380.03,1035.41,1805.98,376.50
2019-11-20,10321.98,1019.69,1805.64,376.69
2019-11-19,10303.58,1019.69,1805.29,377.14
2019-11-18,10254.51,1023.59,1804.95,374.84
2019-11-14,10247.52,1026.36,1804.61,374.88
2019-11-13,10165.94,1021.58,1804.27,374.30
2019-11-12,10220.98,1028.23,1803.92,374.20
2019-11-11,10354.52,1043.80,1803.58,372.44
2019-11-08,10311.97,1036.69,1803.24,370.70
2019-11-07,10303.03,1055.49,1802.90,366.77
2019-11-06,10248.12,1043.73,1802.55,361.61
2019-11-05,10173.38,1047.19,1802.21,358.85
2019-11-04,10203.49,1047.77,1801.87,357.77
2019-11-01,10215.08,1042.15,1801.53,356.55
2019-10-31,10071.56,1032.75,1801.19,358.83
2019-10-30,10009.55,1044.19,1800.81,360.13
2019-10-29,9980.47,1035.99,1800.43,357.98
2019-10-28,9948.38,1042.06,1800.06,356.60
2019-10-25,9910.69,1034.13,1799.68,359.66
2019-10-24,9892.48,1030.50,1799.31,359.26
2019-10-23,9915.81,1035.87,1798.93,364.93
2019-10-22,9911.08,1034.30,1798.56,366.16
2019-10-21,9926.69,1021.21,1798.18,370.29
2019-10-18,9864.30,1008.75,1797.81,370.80
2019-10-17,9866.44,1011.52,1797.43,371.53
2019-10-16,9911.93,1015.44,1797.06,373.83
2019-10-15,9894.43,1006.45,1796.68,371.80
2019-10-14,9876.21,1004.64,1796.31,369.79
2019-10-11,9784.09,1000.11,1795.93,367.97
2019-10-10,9688.30,980.71,1795.56,368.73
2019-10-09,9599.30,975.23,1795.18,367.02
2019-10-08,9546.49,963.03,1794.81,366.25
2019-10-07,9603.43,968.72,1794.43,364.63
2019-10-04,9648.02,987.78,1794.06,363.93
2019-10-03,9649.67,977.81,1793.68,367.54
2019-10-02,9607.12,973.14,1793.31,372.32
2019-10-01,9712.68,1002.25,1792.93,374.06
2019-09-30,9749.57,1008.91,1792.56,373.20
2019-09-27,9743.78,1012.11,1792.19,372.69
2019-09-26,9781.00,1014.44,1791.81,371.63
2019-09-25,9743.03,1006.37,1791.44,374.84
2019-09-24,9747.51,1000.54,1791.06,373.89
2019-09-23,9764.11,1007.88,1790.69,374.01
2019-09-20,9775.71,1009.61,1790.32,373.59
2019-09-19,9750.45,1005.00,1789.94,370.95
2019-09-18,9671.31,1006.86,1789.54,367.18
2019-09-17,9670.16,1007.68,1789.13,367.41
2019-09-16,9655.26,998.66,1788.72,366.28
2019-09-13,9716.95,996.93,1788.32,363.99
2019-09-12,9741.60,1005.31,1787.91,362.89
2019-09-11,9723.95,996.39,1787.50,364.12
2019-09-10,9609.48,992.41,1787.10,368.40
2019-09-09,9599.50,993.84,1786.69,365.33
2019-09-06,9658.02,991.48,1786.28,364.29
2019-09-05,9677.59,984.81,1785.88,366.16
2019-09-04,9612.60,974.77,1785.47,369.66
2019-09-03,9572.46,960.13,1785.06,373.32
2019-09-02,9632.87,969.23,1784.66,372.64
2019-08-30,9576.58,974.13,1784.25,370.88
2019-08-29,9446.38,968.26,1783.85,373.52
2019-08-28,9346.95,945.81,1783.44,372.44
2019-08-27,9217.43,936.97,1783.03,372.42
2019-08-26,9218.23,928.82,1782.63,370.72
2019-08-23,9306.23,940.74,1782.22,366.09
2019-08-22,9411.29,963.31,1781.82,362.45
2019-08-21,9487.57,974.78,1781.41,360.74
2019-08-20,9383.74,955.71,1781.01,362.27
2019-08-19,9401.05,958.09,1780.60,360.92
2019-08-16,9418.18,961.34,1780.20,357.87
2019-08-15,9331.76,954.12,1779.79,360.15
2019-08-14,9447.50,965.69,1779.39,359.13
2019-08-13,9568.99,994.99,1778.98,356.10
2019-08-12,9548.27,981.65,1778.58,358.16
2019-08-09,9865.92,1001.70,1778.17,352.75
2019-08-08,9760.78,1002.84,1777.77,353.17
2019-08-07,9675.37,990.01,1777.37,357.12
2019-08-06,9617.87,984.05,1776.96,355.27
2019-08-05,9518.15,964.15,1776.56,353.12
2019-08-02,9609.89,988.96,1776.15,347.16
2019-08-01,9581.52,983.68,1775.75,343.19
2019-07-31,9579.82,980.66,1775.31,337.39
2019-07-30,9614.08,991.45,1774.87,339.64
2019-07-29,9593.57,996.75,1774.44,339.72
2019-07-26,9557.01,990.36,1774.00,338.22
2019-07-25,9486.92,988.77,1773.56,339.19
2019-07-24,9542.71,1002.88,1773.13,336.92
2019-07-23,9524.80,998.89,1772.69,337.14
2019-07-22,9520.25,1001.25,1772.25,335.16
2019-07-19,9544.52,996.45,1771.82,335.23
2019-07-18,9556.01,1008.64,1771.38,335.96
2019-07-17,9539.48,1000.34,1770.95,337.12
2019-07-16,9495.14,999.57,1770.51,337.17
2019-07-15,9484.48,999.83,1770.07,335.73
2019-07-12,9545.60,1000.83,1769.64,335.63
2019-07-11,9567.59,1012.78,1769.20,336.35
2019-07-10,9624.73,1019.24,1768.77,337.82
2019-07-09,9560.70,1006.84,1768.33,339.21
2019-07-08,9538.69,1006.84,1767.90,341.12
2019-07-05,9463.69,1002.60,1767.46,342.37
2019-07-04,9356.28,998.23,1767.03,340.00
2019-07-03,9297.94,982.88,1766.59,344.80
2019-07-02,9281.85,969.03,1766.16,345.59
2019-07-01,9247.38,976.11,1765.72,342.27
2019-06-28,9261.75,972.52,1765.29,343.43
2019-06-27,9167.25,970.18,1764.85,346.29
2019-06-26,9116.28,969.84,1764.42,344.49
2019-06-25,9115.09,964.10,1763.99,343.26
2019-06-24,9160.19,983.07,1763.55,342.64
2019-06-21,9105.74,982.59,1763.12,342.83
2019-06-19,9001.03,966.13,1762.68,347.02
2019-06-18,8942.58,957.47,1762.25,345.99
2019-06-17,8902.08,940.31,1761.82,348.56
2019-06-14,8931.98,944.33,1761.38,347.83
2019-06-13,8919.29,951.39,1760.95,344.38
2019-06-12,8823.81,947.03,1760.51,344.46
2019-06-11,8790.56,953.19,1760.08,346.49
2019-06-10,8738.16,938.80,1759.65,347.62
2019-06-07,8731.28,942.22,1759.21,345.66
2019-06-06,8618.95,936.28,1758.78,347.05
2019-06-05,8596.33,924.67,1758.35,346.02
2019-06-04,8584.95,937.97,1757.92,346.90
2019-06-03,8573.80,934.51,1757.48,349.53
2019-05-31,8601.89,934.60,1757.05,353.15
2019-05-30,8591.94,938.71,1756.62,355.96
2019-05-29,8504.42,930.13,1756.19,358.15
2019-05-28,8465.60,928.46,1755.75,360.93
2019-05-27,8354.60,913.74,1755.32,360.35
2019-05-24,8301.77,901.83,1754.89,361.35
2019-05-23,8340.15,904.55,1754.46,363.06
2019-05-22,8318.28,908.89,1754.03,360.51
2019-05-21,8283.54,910.08,1753.59,365.73
2019-05-20,8157.37,885.63,1753.16,367.93
2019-05-17,8073.42,866.81,1752.73,366.03
2019-05-16,8126.11,867.12,1752.30,359.70
2019-05-15,8173.55,882.52,1751.87,358.74
2019-05-14,8252.30,887.04,1751.44,356.57
2019-05-13,8234.76,883.52,1751.01,357.48
2019-05-10,8350.59,907.89,1750.57,354.68
2019-05-09,8385.66,913.19,1750.14,355.53
2019-05-08,8366.58,920.79,1749.71,352.59
2019-05-07,8329.10,909.16,1749.28,357.39
2019-05-06,8388.94,915.13,1748.85,355.10
2019-05-03,8423.90,924.75,1748.42,352.98
2019-05-02,8377.30,920.13,1747.99,355.33
2019-04-30,8374.29,928.08,1747.56,353.56
2019-04-29,8341.99,926.49,1747.13,352.77
2019-04-26,8298.62,926.95,1746.70,352.67
2019-04-25,8303.34,929.99,1746.27,356.00
2019-04-24,8261.84,915.48,1745.84,355.15
2019-04-23,8331.76,923.94,1745.41,353.41
2019-04-22,8333.13,911.08,1744.98,351.56
2019-04-18,8335.98,910.98,1744.55,352.82
2019-04-17,8340.50,898.52,1744.12,351.52
2019-04-16,8349.37,908.62,1743.69,348.72
2019-04-15,8339.01,896.58,1743.26,347.08
2019-04-12,8337.61,894.58,1742.84,346.68
